Headline,Body ID,Stance 
Officials Refute Iraqi Media Reports That ISIS Members Have Contracted Ebola In Mosul,950,unrelated
Ferguson riots: audio may have captured Michael Brown shooting,2149,discuss
Missing jetliners raise fear of new 9/11-style attacks after Libyan airport falls to Islamic militants,189,discuss
Psychoactive magic mushroom found in grounds of Buckingham Palace,1374,unrelated
Led Zeppelin’s Robert Plant ripped up a $924 million reunion contract,666,unrelated
Mexican students not among bodies found in mass graves,777,discuss
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,121,unrelated
"Jess Smith, 19, Claims She Was Teletubbies' Giggling Baby: What Did She Get Paid?",858,unrelated
Abdel Majed Abdel Bary Emerges as Suspect in Foley Beheading,2028,unrelated
"No, Pumpkin Spice Condoms Are Not A Real Thing",1950,unrelated
That powerful Lego letter to parents from the 1970s? It's real,1385,unrelated
Wife and son of Islamic State leader Abu Bakr al-Baghdadi detained in Lebanon,845,unrelated
"Apple Watch pricing: Will you spend $5000 for Gold edition, $500 for stainless steel?",382,unrelated
What Glenn Beck Fears May Be Done With the 11 Missing Jets,614,unrelated
Kurds fear Isis use of chemical weapon in Kobani,829,unrelated
Boston.com pulls story accusing prof of sending ‘racist’ emails,1863,discuss
Media outlets identify 'Jihadi John',1295,unrelated
Islamic State claims to have beheaded American journalist,1093,discuss
New ISIS Video Shows Militants Seizing Weapons Airdropped By US Near Kobani,693,unrelated
Report: Former Baseball Star Jose Canseco Accidentally Shot At Home,2192,unrelated
Vigilantes cut off alleged rapist's penis,86,agree
Crank-Boosting Behind Top Apps in App Store,1132,discuss
"'Star Wars VII' News, Update: JJ Abrams Pushing for Summer Release?",2141,unrelated
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,737,unrelated
Israeli-Canadian Woman 'Captured' By ISIS Says She Is 'Safe And Secure',2037,agree
Tropical spider burrows under man's skin through scar,1375,unrelated
Now THAT'S a Royal trip! Alan Titchmarsh finds psychedelic mushroom in the Queen's garden at Buckingham Palace,1647,agree
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,2035,unrelated
NBC weatherman caught urinating in the woods live on air,467,unrelated
WHO ‘probing’ whether ISIS fighters got Ebola,2060,discuss
Abdel Majed Abdel Bary Emerges as Suspect in Foley Beheading,913,unrelated
The baby from Teletubbies reveals herself,414,unrelated
"Prankster Gives Homeless Man $100, Secretly Follows Him And Learns He Buys Food For Others",941,unrelated
SHOCKING: Indian Man's Penis Cut-off After He Was Caught Attempting Rape [Photos],368,unrelated
More American Weapons for ISIS,1597,agree
Report: Amazon to Launch Ad-Supported Streaming Service,388,unrelated
"Man cuts off manhood, throws it in the bin, after girlfriend leaves over small penis",1434,discuss
ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,1358,unrelated
Small Meteorite Hits Managua,2129,unrelated
This Is What It Looks Like When A Son Pays Off His Parents’ Mortgage As A Christmas Present,81,unrelated
The Internet Tried To Make Axl Rose Its Latest Death Hoax Victim,1574,unrelated
Who Should Play Steve Jobs Now That Christian Bale Quit?,630,unrelated
Kim Jong-un 'so fat he has fractured his ankles',1634,unrelated
Missing Libyan jetliners raise fears of terror attacks on 9/11,1699,unrelated
"ISIS Video Shows Execution of David Cawthorne Haines, British Aid Worker",1645,unrelated
Pentagon: Airstrike killed terror leader in Somalia,1176,discuss
Paul Revere's 1795 time capsule unearthed,1545,unrelated
"Unconfirmed: ISIS Claims Kayla Mueller, American Female Hostage, Is Dead",1423,unrelated
This Powerful Cartoon About The Charlie Hebdo Attack Is Not By Banksy,428,unrelated
"Vogue's Anna Wintour Pissed Off With New 1 World Trade Center Offices, Infested With Rats",1940,unrelated
DNA Tests Confirm Lebanon Is Holding ISIS Leader’s Child,404,unrelated
"Tim Cook Reportedly Showers with Apple Watch, Suggesting It’s Waterproof",1347,discuss
Nigeria says it has deal with Boko Haram to release kidnapped girls,2045,unrelated
Al Qaida hostage killed in raid,224,unrelated
Iraqi social-media rumors claim IS leader slain,1253,unrelated
YPG Confirms: Gill Rosenberg Not Captured in Kobani,693,unrelated
Holy Theft! Batmobile Stolen from 'Batman v Superman'???,692,unrelated
Ottawa Gunman Identified As Michael Zehaf-Bibeau,2246,agree
Spurned wife leaves cheating husband and twin naked in busy car park,374,unrelated
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",1948,discuss
"Audio captured at time of Michael Brown shooting, company says",2250,discuss
Tourist wakes to find strange red trail on his stomach - and discovers a spider has burrowed through his appendix scar and crawled UNDER his skin while on holiday in Bali,298,unrelated
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",304,unrelated
British Aid Worker Confirmed Murdered By ISIS,1360,unrelated
Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook,1048,unrelated
Jihadi John unmasked: Former Westminster University student was arrested FIVE years ago and put on a terror watch list - but he flew to Syria to join ISIS two years later,2102,unrelated
Chinese advised to choose British-sounding names to get ahead,1913,unrelated
Missing Libyan jetliners raise fears of terror attacks on 9/11,1489,unrelated
CNN Airs Alleged Audio from Michael Brown Shooting,456,unrelated
"Sorry, Everyone: Durex Is Unfortunately Not Making Pumpkin Spice Condoms",1939,unrelated
Isis Syria News: Iraqi Pilots 'Training Isis Fighters' to Fly Captured Planes,2068,discuss
Did Paul Rudd Help Tackle That Dallas Airport Gay-Basher?,1000,unrelated
Report: Former Baseball Star Jose Canseco Accidentally Shot At Home,2230,unrelated
"Boko Haram agrees to ceasefire, release of school girls",459,unrelated
"At CBS Detroit, Fan Site 'Scuttlebutt' Is Enough to Publish Batmobile Rumor",2062,discuss
Is Kim Jong Un's sister Kim Yo Jong in charge?,17,unrelated
"No, Saudi TV Did Not Blur Out Images of Michelle Obama",1498,unrelated
Apple 'working on 12-inch MacBook Air',1049,unrelated
Apple may launch 12-inch MacBook Air with Retina Display,879,unrelated
"No, Banksy hasn’t been arrested",30,unrelated
"Christian Bale in talks to play Steve Jobs for Sony, Danny Boyle",286,unrelated
Christian Bale Won't Play Steve Jobs After All,1406,unrelated
Nasa questions whether crater in Nicaragua caused by meteorite,971,unrelated
Christian Bale in Talks to Play Steve Jobs in Danny Boyle's Biopic,2017,discuss
Photo gallery: Amazing £300 operation by North Walsham vet on constipated goldfish,924,unrelated
"Meet Magneto Boy, the kid who attracts metal with his body",1637,unrelated
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,1786,unrelated
Israeli-Canadian Woman 'Captured' By ISIS Says She Is 'Safe And Secure',2067,unrelated
Islamic State claims it executed American photojournalist James Foley,11,unrelated
Moment Michael Brown was shot dead 'caught on audio recording': FBI handed potentially damning tape of ELEVEN shots being fired - including final volley of 'kill shots',456,unrelated
REPORT: JETLINERS STOLEN FROM LIBYA COULD BE USED TO ATTACK U.S. ON 9/11,1073,unrelated
Accountant Says Comcast Got Him Fired for Contesting Bogus Charges,2058,discuss
Texas City plumber's truck ends up in Syrian war,684,unrelated
Conde Nast's rat problem at One World Trade Centre: From red carpets to rodent droppings,2263,agree
Amazon.com to open first physical store in Manhattan: DJ,703,unrelated
Emotional sergeant-at-arms is greeted back to parliament with a rousing standing ovation a day after he heroically shot dead terrorist - the first time he used weapon in 30 year career,26,unrelated
CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,346,unrelated
"Obama, Outraged Over Beheading, Vows to Stay on Course",1040,unrelated
Wife and son of Islamic State leader Abu Bakr al-Baghdadi detained in Lebanon,1898,unrelated
Batman Set To Play Steve Jobs In Upcoming Biopic,1897,unrelated
Rep. Duncan Hunter: 'At Least 10' ISIS Fighters Caught at Mexican Border,186,unrelated
Nicaraguan commission on possible meteorite crash presents rock samples,220,unrelated
"Rare Case: Seven Bosnian Girls, Aged 13 And 14, Fall Pregnant After Five-Day School Trip; Parents Outraged After School Cites 'Parental Neglect'",1120,unrelated
Boko Haram Denies Nigeria Cease-Fire Claim,320,unrelated
"Video Appears to Show Beheading of Journalist James Foley, Who Went Missing in Syria",2130,unrelated
Iraqi Official Dismisses ‘Unfounded’ Reports That ISIS Fighters Have Ebola,5,unrelated
"Woman detained in Lebanon is not Isis leader’s wife, says Iraq",170,unrelated
7 Bosnian teens get pregnant on school trip,169,unrelated
Amazon plans a streaming-video alternative,788,unrelated
Boyfriend cuts off his penis and throws it in the bin after girlfriend dumps him for being bad in bed,1905,unrelated
Watch: US marine survives Taliban sniper headshot in Afghanistan,709,unrelated
"Eyewitness: Viral Video That Netted $130K in Donations ""is Bullshit""",1948,unrelated
Bali spider burrows under Aussie’s chest,730,unrelated
Nigeria Says Boko Haram Cease-Fire May Lead to Release of Kidnapped Girls,1003,unrelated
"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off ",992,unrelated
Vogue’s Shiny New Office Has a Big Rat Problem,1737,unrelated
"Analyst: Apple Watch Edition Could Cost $5,000",147,unrelated
The Guy Who Said a Spider Burrowed Under His Skin? Experts Say…,1797,discuss
Breaking: Soldier shot at National War Memorial in Ottawa,595,unrelated
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",2003,unrelated
Apple-HBO Deal Seen Launching Web-only Apple TV Streaming Service For $15 Per Month,1679,unrelated
"Ann Arbor pizza delivery driver surprised with $2,000 tip",355,agree
ISIS executioner 'Jihadi John' named by media,472,unrelated
Did NBC Nightly News Go Live To A Man Who Was Taking A Piss?,1547,unrelated
Dog Found Abandoned With Suitcase Filled With His Belongings,2123,unrelated
Mum faces real-life Sophie's Choice – as she tries to sell her son to fund daughter's care,720,unrelated
Who Should Play Steve Jobs Now That Christian Bale Quit?,1131,discuss
Fisherman lands 19 STONE catfish which could be biggest in world to be hooked,1183,unrelated
Second person rushed to hospital with Ebola symptoms after contact with 'patient zero' Thomas Duncan,1933,unrelated
Fears Islamic State could launch EBOLA attack on Britain after fighters 'contract virus',1506,discuss
"Boko Haram Denies Ceasefire, Says Kidnapped Girls Are Now Married",2144,discuss
Batmobile Stolen From 'Batman V Superman: Dawn Of Justice' Set? Report Claims That One Of The Batmobile Models Is Missing! Detroit Locals Responsible?,917,discuss
American hostage killed in rescue attempt in Yemen - senior official,1429,unrelated
Meet The College Student Who Claims She Was The ‘Teletubbies’ Sun Baby,1331,unrelated
"Vogue's Anna Wintour Pissed Off With New 1 World Trade Center Offices, Infested With Rats",639,unrelated
Lebanon 'holding IS leader's daughter and ex-wife',1737,unrelated
Low-level marijuana possession could soon land you a ticket instead of arrest in New York City,1732,discuss
Continuing Violence Puts Boko Haram Ceasefire In Jeopardy,800,unrelated
Mohammed Emwazi: Man identified as Isis killer 'Jihadi John' was 'stopped by MI5' while on safari holiday in Africa in 2010,1724,discuss
"Apple's New MacBook Will Be A Thinner, Cleaner, Faster 12-Inch MacBook Air",727,unrelated
Officials shoot down congressman's claims ISIS terrorists are running across US-Mexico border,213,unrelated
Teacher sex tape exposed as a FAKE after internet detectives trace the origin of pornographic clip,1357,unrelated
Isis claims to behead US journalist,1251,unrelated
Batmobile Rumored To Have Been Stolen From Batman V. Superman: Dawn Of Justice Set,1807,unrelated
Amazon to Open First Brick-and-Mortar Site,428,unrelated
ISIS fighters ‘have contracted Ebola’,1291,unrelated
Media reports identify Londoner as Islamic State's ‘Jihadi John’,2033,unrelated
"Led Zeppelin Reunion: Robert Plant Rips Up $300 Million Contract, Refuses To Rejoin Legendary Band",1787,unrelated
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,213,unrelated
Guantanamo detainee who was swapped in prisoner deal for Bowe Bergdahl 'tried to rejoin 'Al Qaeda',2236,discuss
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,125,unrelated
